tahun;provinsi;nama_kota;nama_kecamatan;nama_kelurahan;pekerjaan_ayah;jenis_kelamin;jumlah
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER JAYA;Wartawan;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER JAYA;Wiraswasta;Perempuan;87
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;(blank);Perempuan;26
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Buruh Harian Lepas;Perempuan;16
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Guru;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Karyawan BUMN;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Karyawan Swasta;Perempuan;221
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Kepolisian RI;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Pedagang;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Pegawai Negeri Sipil;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Pelajar/Mahasiswa;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Pelaut;Perempuan;8
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Sopir;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;Wiraswasta;Perempuan;32
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;(blank);Perempuan;15
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Belum/Tidak Bekerja;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Buruh Harian Lepas;Perempuan;15
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Dokter;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Guru;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Karyawan BUMN;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Karyawan Swasta;Perempuan;147
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Kepolisian RI;Perempuan;4
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Pedagang;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Pegawai Negeri Sipil;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Pelajar/Mahasiswa;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Pelaut;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Pendeta;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Pengacara;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Perawat;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Sopir;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;Wiraswasta;Perempuan;43
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;(blank);Perempuan;13
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Belum/Tidak Bekerja;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Buruh Harian Lepas;Perempuan;17
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Buruh Tani/Perkebunan;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Dosen;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Guru;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Karyawan BUMD;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Karyawan BUMN;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Karyawan Honorer;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Karyawan Swasta;Perempuan;260
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Kepolisian RI;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Pedagang;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Pegawai Negeri Sipil;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Pelajar/Mahasiswa;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Pelaut;Perempuan;10
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Peneliti;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Pengacara;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Perawat;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Seniman;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Sopir;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Tentara Nasional Indonesia;Perempuan;24
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Transportasi;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;Wiraswasta;Perempuan;65
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;(blank);Perempuan;21
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Buruh Harian Lepas;Perempuan;19
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Dokter;Perempuan;4
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Dosen;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Guru;Perempuan;4
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Karyawan BUMD;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Karyawan BUMN;Perempuan;5
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Karyawan Swasta;Perempuan;337
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Kepolisian RI;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Pedagang;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Pegawai Negeri Sipil;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Pelajar/Mahasiswa;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Pelaut;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Pendeta;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Pengacara;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Seniman;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Sopir;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Tentara Nasional Indonesia;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Wartawan;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;Wiraswasta;Perempuan;94
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;(blank);Perempuan;25
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Belum/Tidak Bekerja;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Buruh Harian Lepas;Perempuan;17
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Dokter;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Guru;Perempuan;5
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Karyawan BUMD;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Karyawan BUMN;Perempuan;4
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Karyawan Honorer;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Karyawan Swasta;Perempuan;265
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Kepolisian RI;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Pedagang;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Pegawai Negeri Sipil;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Pelajar/Mahasiswa;Perempuan;9
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Pelaut;Perempuan;9
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Penata Rambut;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Pendeta;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Pensiunan;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Sopir;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Tentara Nasional Indonesia;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;Wiraswasta;Perempuan;52
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;(blank);Perempuan;7
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Belum/Tidak Bekerja;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Buruh Harian Lepas;Perempuan;24
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Dosen;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Guru;Perempuan;4
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Karyawan BUMN;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Karyawan Swasta;Perempuan;147
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Kepolisian RI;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Pedagang;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Pegawai Negeri Sipil;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Pelajar/Mahasiswa;Perempuan;4
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Pelaut;Perempuan;7
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Perawat;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Seniman;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Sopir;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Tentara Nasional Indonesia;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;KOJA;Wiraswasta;Perempuan;46
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;(blank);Perempuan;23
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Apoteker;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Buruh Harian Lepas;Perempuan;41
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Dosen;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Guru;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Karyawan BUMD;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Karyawan BUMN;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Karyawan Honorer;Perempuan;5
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Karyawan Swasta;Perempuan;386
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Kepolisian RI;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Konsultan;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Mengurus Rumah Tangga;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Pedagang;Perempuan;4
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Pegawai Negeri Sipil;Perempuan;8
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Pelajar/Mahasiswa;Perempuan;16
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Pelaut;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Perawat;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Sopir;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Tentara Nasional Indonesia;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Transportasi;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Wartawan;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU UTARA;Wiraswasta;Perempuan;105
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;(blank);Perempuan;34
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Belum/Tidak Bekerja;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Buruh Harian Lepas;Perempuan;66
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Guru;Perempuan;4
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Industri;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Karyawan BUMN;Perempuan;5
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Karyawan Swasta;Perempuan;328
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Kepolisian RI;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Pedagang;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Pegawai Negeri Sipil;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Pelajar/Mahasiswa;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Pelaut;Perempuan;9
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Perawat;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Sopir;Perempuan;4
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Tentara Nasional Indonesia;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;LAGOA;Wiraswasta;Perempuan;72
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;(blank);Perempuan;9
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Buruh Harian Lepas;Perempuan;24
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Guru;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Karyawan BUMN;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Karyawan Swasta;Perempuan;193
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Pedagang;Perempuan;7
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Pegawai Negeri Sipil;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Pelajar/Mahasiswa;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Pelaut;Perempuan;8
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Pengacara;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Pensiunan;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Perawat;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Sopir;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Tentara Nasional Indonesia;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Ustadz/Mubaligh;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;Wiraswasta;Perempuan;49
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;(blank);Perempuan;13
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Buruh Harian Lepas;Perempuan;21
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Guru;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Karyawan Swasta;Perempuan;252
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Kepolisian RI;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Pedagang;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Pegawai Negeri Sipil;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Pelajar/Mahasiswa;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Pelaut;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Pengacara;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Perawat;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Petani/Pekebun;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Sopir;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Tentara Nasional Indonesia;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Wartawan;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;TUGU SELATAN;Wiraswasta;Perempuan;53
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;(blank);Perempuan;17
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Buruh Harian Lepas;Perempuan;28
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Dokter;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Guru;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Karyawan BUMN;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Karyawan Swasta;Perempuan;243
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Kepolisian RI;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Pedagang;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Pegawai Negeri Sipil;Perempuan;9
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Pelajar/Mahasiswa;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Pelaut;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Pendeta;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Pilot;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Sopir;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Tentara Nasional Indonesia;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;Wiraswasta;Perempuan;79
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;(blank);Perempuan;16
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Belum/Tidak Bekerja;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Buruh Harian Lepas;Perempuan;70
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Buruh Nelayan/Perikanan;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Dokter;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Dosen;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Guru;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Karyawan BUMN;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Karyawan Honorer;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Karyawan Swasta;Perempuan;255
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Kepolisian RI;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Nelayan/Perikanan;Perempuan;7
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Pedagang;Perempuan;7
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Pegawai Negeri Sipil;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Pelajar/Mahasiswa;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Pelaut;Perempuan;5
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Pensiunan;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Perawat;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Seniman;Perempuan;
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Sopir;Perempuan;7
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Tentara Nasional Indonesia;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Wartawan;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;CILINCING;Wiraswasta;Perempuan;63
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;(blank);Perempuan;15
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Buruh Harian Lepas;Perempuan;12
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Dokter;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Guru;Perempuan;4
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Karyawan BUMN;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Karyawan Honorer;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Karyawan Swasta;Perempuan;305
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Kepolisian RI;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Pedagang;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Pegawai Negeri Sipil;Perempuan;6
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Pelajar/Mahasiswa;Perempuan;1
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Pelaut;Perempuan;3
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Sopir;Perempuan;2
2019;DKI Jakarta;JAKARTA UTARA;CILINCING;SUKAPURA;Tentara Nasional Indonesia;Perempuan;1
